id,SPLIT
126467511,4
125282561,0
124649592,2
125902931,1
126881502,4
125284381,1
125284721,2
131159471,3
131159641,3
131167741,3
131722191,0
131165971,1
131724451,4
131162781,1
130597752,1
131164561,2
131163981,4
131139971,1
132275341,4
132275831,0
133391201,2
126217593,3
133329031,0
131658601,3
132885671,3
131639261,0
131087941,0
131084401,0
131084411,2
131084391,1
131084381,1
130090042,1
131641132,2
131640952,1
130650866,0
130095122,1
132899661,1
131083071,1
131080221,2
131082001,0
131685591,0
107555346,1
133410331,0
128337912,4
131192751,2
131192581,2
132782161,1
133900781,0
131192861,0
133897911,1
131196421,4
131646191,3
131094641,3
131094161,3
131093941,4
132875421,1
132875341,4
131091701,1
132875721,4
132875551,0
131091271,2
131091251,0
131091241,4
131091221,0
131091231,1
131090721,0
133873371,0
131090411,1
131652851,3
131656171,0
131655781,0
131656251,4
131656301,4
132884141,1
130666783,2
131654651,3
131654601,4
126190673,3
126190667,4
131657121,3
133470031,4
128994393,2
128024382,2
131521811,3
131044691,2
131032201,2
133395951,2
133395931,2
131143611,3
131148291,3
131148301,1
131707341,4
115925452,1
133383581,1
131703781,0
132840271,3
133386741,2
133386731,4
131046821,2
131046521,3
131047281,1
131520171,0
131042791,4
131043061,1
133032081,4
131055341,3
131055351,2
131470511,0
131054031,1
131471691,1
131051231,0
131051241,3
133443834,1
131662631,4
131663151,3
131663701,2
131672942,0
131673001,1
132310222,3
131670921,3
131670141,3
131186271,2
131157761,3
131157891,3
131157991,3
132259711,0
133376601,3
131154411,2
133937811,3
129497535,4
125031153,4
129929611,1
130674411,3
130119591,3
128932501,4
128932521,3
128932531,3
128932471,4
128932091,0
128932081,3
128932031,4
128932131,0
130108401,0
129912821,4
130663431,2
130665701,0
132136932,3
131296362,0
133235741,3
132689261,1
90529197,4
130732672,0
133294842,2
133297241,0
132129902,4
131853361,0
131846741,3
133805901,2
139407661,1
139893401,4
138911851,2
134996107,2
138912613,1
139410182,3
130033002,1
132269216,0
137932701,0
139411301,0
130030552,4
138910021,3
139399162,3
137370091,3
139400661,1
129960552,3
138885982,1
138886941,0
138879981,3
136414753,2
137411322,4
139430541,2
137399021,3
134962004,1
137905121,3
139959191,0
138845591,4
137432363,2
139330771,1
137429181,1
139961681,3
130021136,1
137425551,4
139456941,3
137415111,2
130005972,0
139869412,1
139905091,1
127743535,2
137383712,4
138927241,4
121718495,2
130597764,3
136967082,3
135412302,2
137386311,0
139401282,1
140092751,3
140092741,4
140092871,2
140092861,3
136752473,1
140092661,2
137245581,4
139539951,3
138976661,3
138352261,3
138351552,0
137855981,4
138422671,4
140083591,2
138849821,0
139343471,0
139344672,3
138850571,4
138840411,3
137433943,1
128426982,4
128925056,0
139456321,0
138900082,2
139874041,4
139346612,3
139976781,1
136557962,2
139299991,2
136553223,4
139301752,3
124345373,3
139724821,3
139312171,2
139731871,2
139731351,3
137527312,0
137541181,1
137091043,2
131844452,3
137523601,1
139777961,0
138776471,3
138053071,2
139268211,0
139270731,0
138788111,3
137510073,3
137563233,3
137563671,0
138713131,0
139832121,3
137563051,3
137008542,4
137575331,3
137575351,0
138720461,3
139749601,3
132654453,1
139209721,0
126535872,2
134598941,3
135592861,1
134038432,1
131337853,3
131901784,3
135754691,4
135191231,1
132606522,0
131342802,1
136590341,0
136590361,2
136590891,0
136591681,0
134634971,0
134620811,1
133143012,1
134181071,2
135226631,2
135226641,3
136683321,1
136207652,0
135710041,1
134737031,4
135716081,3
136678891,0
136201771,0
133063112,3
135217481,4
134166461,4
134166171,0
135209231,2
134167832,0
129760613,3
128111945,2
134689901,2
133636394,1
134700341,1
136243351,3
136241911,1
134695531,4
131417064,3
134692101,3
135243602,2
133076062,0
134190931,0
134627251,2
136286562,4
136286481,4
136286501,3
136602041,1
136602581,3
134613261,3
135740051,0
136261841,3
136608932,3
137622991,4
139260881,1
138691252,3
138692262,4
139819371,3
136505932,3
137610151,2
137610141,4
133701332,0
139248451,3
137612481,3
136872621,3
136886071,2
136882031,1
135489651,1
136433842,3
135043811,1
111408914,1
134489891,2
136157942,2
126361582,4
136227531,2
943152843,0
134679161,4
138678452,1
139233461,0
136491073,4
138681491,0
137596111,1
124272964,1
139243581,4
136483542,2
139241251,1
133723662,2
112150962,2
139215852,2
136477472,0
138731212,4
136648371,4
131959764,2
134698242,4
135684752,0
136655661,0
134697031,3
134152631,3
142510821,4
140976712,1
142646661,3
142646641,2
142646652,2
142646631,3
140974761,4
142648851,2
142648861,2
142648841,4
143146352,1
141526961,3
142648831,1
142648821,4
143140201,1
143139991,3
142517461,4
142518031,4
142518021,4
142518042,4
143148051,4
142527961,0
143147311,4
131314179,0
142525391,1
138984433,0
133982282,2
139557232,2
138985751,2
140113641,1
140113871,1
92764824,4
138645032,1
137213471,2
137633511,0
137632782,0
138644951,2
139161391,1
139161182,1
138210901,3
137218311,2
139160182,3
122973703,2
128613335,3
140477042,4
140791351,4
143356881,2
143357071,1
143357081,2
143347301,3
143347221,3
143347211,0
143346911,2
143347761,2
143348091,1
140801001,3
143349301,0
142466191,4
141903231,3
142855431,1
143349221,2
143357301,1
140481071,3
143358541,0
142861251,4
140796271,0
140796331,2
142462141,2
143345041,1
141907461,2
143347651,1
143347621,1
142853001,2
142852131,0
143351511,2
142464321,3
142464561,1
143371581,0
143371551,2
132129903,2
141493421,1
141493411,0
141008492,3
141005041,4
141005051,4
141992931,4
113263662,2
105934854,4
129367283,3
141999481,1
141999711,3
141999731,2
141999791,1
141999931,3
141999911,0
141999941,1
141999971,2
143175051,0
141997171,1
141518731,4
141518712,1
142496931,0
142496621,2
142002571,3
142000711,1
142000431,3
142000441,2
142000591,4
142497921,4
142497931,3
140432841,1
140432751,1
142785671,0
141320901,3
141934931,0
141322361,1
140442761,0
141820521,3
141404651,4
140845841,4
140845791,4
140845441,2
140845261,0
140845231,0
142379071,1
140845091,4
141407832,0
142529071,1
140986931,0
143170361,2
143171061,4
142607411,0
143171141,1
140991581,3
141543091,0
141543171,2
141981661,1
108675726,1
140282181,2
141983061,2
141982871,3
140986702,3
141981971,0
141981981,2
141981901,0
141990481,2
141991861,2
141012391,0
139286794,1
142815751,4
140463521,4
141931441,0
139355984,0
140811133,1
143374211,3
143363931,2
143364041,2
140812291,3
143360031,1
141304882,0
138008255,0
143366121,0
141919491,1
141919481,2
142806521,2
143364821,4
143364351,3
142847791,2
143339911,4
142846701,2
135992903,3
141896761,3
140778371,1
141896151,4
142844851,1
141896071,0
143329251,4
143328931,4
143328221,0
143328031,1
143328071,2
143327721,1
140780261,3
142443942,4
139384492,3
141891971,4
143331721,3
141337301,3
143352752,0
143353721,4
143353741,3
143353791,1
143353851,4
143194821,0
142631641,2
143194791,3
143194681,4
142504901,3
130720513,4
143193731,1
143193841,0
142634281,3
142633961,3
142495711,4
142630431,3
142494251,1
141523461,0
142503681,3
142638341,1
142638581,0
142638591,2
142638571,4
142637641,3
142637651,1
142637661,1
142637671,4
142637681,4
142502811,2
140773241,3
141022143,4
143192501,1
143192111,3
143190801,1
143190062,2
143190071,1
142638601,2
142638611,4
143189671,3
142638271,2
142638311,1
142638321,2
142638331,1
142638281,2
142638291,2
142638301,3
142452252,3
140774371,2
140773492,4
136807462,3
136807901,1
135581881,1
135569561,3
130960822,0
134022101,3
135075821,4
136214911,3
136689601,2
136210361,3
134728971,2
134725772,2
135223764,4
82938663,4
136683891,0
134164312,4
136692061,4
135697291,3
134157374,2
134157311,1
134157281,4
136199771,2
134714124,1
111174713,0
122021922,4
135211881,0
136184751,1
130989482,2
136102081,3
136101682,4
136098761,3
136098812,4
135104331,0
135103561,4
133817022,1
138780341,0
138779041,4
136526082,4
140263421,2
113255892,3
139940791,0
133835072,2
139393061,2
139392831,2
132847062,1
138832992,4
138832481,0
139951321,2
138824861,3
139384491,1
137478541,0
139381102,1
130491695,0
134504811,1
134508891,1
134019061,4
134511831,3
133032082,1
136182371,1
136179861,4
134484921,1
134484911,1
139218671,2
137592733,4
137589951,1
124294443,2
137566942,4
138135561,4
137565791,3
137543301,2
136548293,3
140277431,3
140277021,0
123399842,4
139287222,3
139286842,4
139286801,3
140275531,3
137521911,1
137521951,3
133805902,0
139290691,1
107718545,1
124358845,1
137525401,0
127727898,2
137462345,3
139928991,1
138012561,2
138011982,4
138018041,0
136891852,2
139350151,2
139355982,0
137456182,0
138014981,0
138018471,1
139946041,0
137480562,1
138828171,2
138815762,0
138817561,3
138817911,1
139374481,4
136008622,3
139370771,0
139371621,3
139371602,1
139933921,1
137954021,0
135527363,0
139325311,1
137064842,3
127962974,1
139984981,0
138336801,1
139989221,4
139518201,1
139574201,1
138938261,4
140053742,3
137270571,2
139566271,3
138393301,4
138598032,0
139084621,4
137669951,0
140155771,1
140156451,1
137671651,1
138617551,0
139166941,3
139168251,0
136689602,2
139169672,3
139460631,1
139468341,3
139056021,2
138298321,2
140046321,4
139058912,4
139245672,4
140922321,2
140349581,4
135876782,3
139239832,0
143231321,2
143231391,1
142548471,3
142675351,1
140939121,0
140939011,2
142686511,4
142552421,3
142552441,4
142683551,2
141430511,1
142558221,0
141489471,4
142726471,4
142590371,2
143219951,4
143229591,2
142543111,0
142543481,0
142543441,1
142543671,2
140341321,2
137028863,0
142050171,2
142732361,0
142732541,0
142732581,1
142732721,0
142732741,1
142731561,4
142731821,2
142731951,2
142732101,0
142732121,2
142604792,2
138591861,1
137140181,1
135193892,2
140190031,1
129637362,2
129637403,0
140193991,3
140953911,3
140953951,4
113121883,2
139826532,1
141447052,0
142699351,1
142646611,1
142646621,4
142511741,4
142511181,4
142508911,2
142508881,1
141957741,0
138035555,0
139739453,2
143144351,4
139325312,1
143145481,0
142520341,4
142639671,3
142680991,1
143244641,1
143244621,1
143244611,2
142066782,1
140323771,4
142514832,2
129882644,0
135307922,3
140312511,1
139655231,1
140134141,4
139162471,0
97457623,0
142583161,3
141461902,3
141461931,1
140929861,1
130747934,0
139233464,2
143217631,1
127962985,4
138336802,1
140751291,0
142894341,2
140762661,3
141748671,2
141748681,4
140756641,3
140756871,0
139519134,0
141725201,0
143429611,1
142879331,3
141727511,2
141727541,0
141726961,0
142872901,3
127985667,3
146551341,2
143611111,4
143601421,2
144578311,1
144578295,4
145680421,4
146791061,1
144555412,0
143429441,4
145675815,0
146795301,2
143440821,3
144577461,2
143604871,2
143605372,3
143603921,2
143604061,0
143604051,3
145578661,1
143602901,4
143602921,2
143602811,4
144573551,2
143603041,1
143602951,3
143602131,4
145576321,3
102653757,4
143318321,0
143318632,1
143318571,3
142756141,3
133945822,0
143316231,2
143316691,3
143313611,2
140388991,3
141873871,3
135658252,1
142983281,3
145588961,4
144637921,4
144637931,3
144637941,1
144637951,2
144637891,2
144637901,2
144637911,3
144637861,3
144637871,2
144637881,3
144637831,1
144637851,0
144637801,2
144637821,4
144637811,2
144637771,3
144637791,4
144637781,1
144637171,0
144637381,0
144637321,4
144637331,4
144637341,4
144637351,1
144637361,2
144637371,2
144637261,4
144637251,1
144637271,0
144637291,3
144637281,3
144637311,4
144637301,2
144637191,4
144637211,0
144637201,4
144637231,2
144637221,3
144637241,3
146572211,2
144633611,3
144633601,1
144633631,0
144633621,3
144633641,4
144633561,0
144633541,0
144633551,3
144633591,2
144633571,4
144633581,1
144633491,4
144633501,0
144633481,2
144633521,3
144633531,2
144633511,1
144633471,3
144633461,4
144633451,3
144633441,4
144588421,4
146562131,4
144585912,0
145580813,1
145580801,3
146559751,0
1025400520,0
145605621,4
143632791,0
146597951,0
146597932,2
146597961,4
145591781,4
144564721,1
139502185,1
144567121,4
145663131,4
145663251,1
144568812,2
146775121,1
143445901,1
145658161,4
143457672,4
143457622,0
143457602,2
143457591,3
146778731,3
143456451,1
145657451,2
145655811,2
146788641,2
146788771,1
143427401,1
145670971,3
146797471,2
144544031,1
145671771,3
143412282,4
143412911,0
143412161,1
144536021,2
145629321,2
143409371,1
145629271,2
145629311,4
145629301,2
146748141,3
146747421,3
145652102,1
145653041,4
145744921,1
143493781,4
143493231,3
143493271,2
143493421,1
141788423,3
143496471,2
143405691,3
143401832,4
143447491,0
145666541,0
132462513,3
140689283,0
143498751,4
143499472,4
145735821,2
143499611,1
146734201,2
144482153,4
145740171,4
146728702,3
143506651,1
143415472,2
146736611,1
146735821,0
146735761,2
143414121,1
144526741,1
146746291,4
144531001,3
144531061,0
143420561,1
143484952,4
143485011,2
143490171,1
143490541,4
146377761,0
145276641,1
145273741,0
145273371,1
145274851,3
146376631,1
144441191,1
145269661,1
134515712,3
139574202,3
144499871,1
145735291,1
144502361,1
143515051,0
145734781,1
143514151,0
144506101,4
145703471,4
145709441,2
146716601,4
144494711,1
143518941,0
143519093,3
139566272,1
145723751,3
143523272,4
144493911,4
143523341,2
146723631,0
140561852,3
146579701,0
144622691,2
134613262,1
143630181,3
143630271,3
145495241,3
145495041,2
146617341,2
143548862,2
144660081,4
143549871,3
145619724,1
144665501,4
143547373,0
143547301,0
144663042,0
144663395,4
143542471,0
144640691,2
144640701,2
146631581,0
144640841,3
144640791,2
144640781,2
144640771,3
144640831,2
144640821,0
144640811,0
144640801,4
144640901,4
144640911,2
131120631,4
131108411,3
132872291,3
131111771,1
131111681,1
131596673,0
132371271,0
132379852,2
129370523,0
131609541,2
131609451,2
131646852,0
132420651,4
128465032,2
130978132,4
131541771,0
130980881,0
132101741,2
131198521,1
131197361,0
131200101,4
131199131,1
131668941,0
133921841,2
131171581,1
131666221,0
133892441,4
131170641,1
133427531,1
131664391,1
131665181,2
131665211,1
131665281,3
131665301,1
131665411,0
131665721,1
113088282,3
133009701,1
131067921,4
131068131,4
131069331,1
131069341,1
131069351,4
132456632,3
131063741,2
132028991,1
133024052,3
133022231,4
132053021,3
129519872,3
133433581,0
131492731,3
133444161,4
133482401,3
132511561,4
133480772,4
133480461,3
131505251,1
129545263,1
132990071,2
131015361,0
133490621,3
132991201,4
111920462,4
133470941,1
127621673,3
133497751,0
133497791,0
133497251,2
130989461,2
131561201,1
131561051,4
130994481,1
130994081,4
132912681,3
125086612,0
132390471,3
131005381,2
131562901,0
133505471,2
130888771,3
130888782,1
106414025,1
129589372,4
131067091,1
131067391,2
131065231,3
132455741,4
133554831,0
132928711,0
132929091,0
132055471,3
130946102,3
132064701,0
130948252,3
130948051,1
130947324,1
131591831,0
129057363,1
130960821,1
132928221,3
133607442,0
130877511,0
133605861,0
132617281,4
131573621,0
130947041,3
130947002,1
132081702,2
130966431,1
140606954,2
136214912,3
139169673,0
141133332,0
141132001,3
134167833,2
139616652,2
143037421,4
143039841,0
141139232,0
140168113,2
142327411,4
142978781,4
142979001,1
142978861,4
141197291,0
140697761,3
141816541,4
134504813,0
142304942,4
140692001,1
140692331,4
142963481,4
141813691,2
140682761,1
140076852,3
139585702,3
142935871,4
142935651,4
142935641,3
142283951,0
140080242,1
142935451,3
142935041,4
133444162,0
111408917,4
141171741,4
140676621,3
127743536,4
142762691,1
143325681,4
141880182,0
142762241,1
142762061,4
142763262,0
133949783,2
140380492,2
143319401,4
143319411,0
138912615,1
142372411,4
143087152,0
143083281,3
132580612,2
140542591,4
141671852,3
143077431,1
143077551,2
143077601,2
143077621,4
143077721,1
143077741,2
143077961,3
143077191,3
143077131,0
143077071,1
136286563,3
141661551,2
141660221,3
105805222,4
141080861,4
1025400519,4
140524801,3
141626842,0
143098891,4
143098081,3
143098091,2
141624531,2
140522921,4
141625071,4
140523402,1
143100561,3
140560411,3
140561872,2
141053021,2
137134862,3
143091671,1
143091511,0
140566744,0
141678911,3
141656572,1
141656731,4
141656701,0
143060561,4
135710042,3
136678892,2
141590391,1
143064761,1
143064481,2
138609143,3
143019013,3
142102551,4
143017012,0
141610592,1
141610602,2
132545962,0
142101801,0
139629482,1
140625364,2
107309582,0
135211882,3
139615892,1
139615963,2
139625122,2
143026421,2
141614301,0
140538671,2
140538811,4
141074411,2
140516742,0
141092863,2
143115591,3
141079601,0
141079702,4
141079501,2
139655232,1
142082451,2
143004561,2
145440601,3
130236734,4
144222321,3
142052674,0
144223551,4
144220821,3
144220721,1
146411081,1
131417065,3
141110711,4
141601901,0
134692102,1
141602541,1
141106311,3
141604861,2
140616794,4
140617111,2
141113541,2
143004941,1
143005031,1
147619181,2
107718549,4
148718611,0
148718641,3
149836001,4
148709931,2
147587111,2
147587181,3
148708821,4
149834981,3
149834891,1
146521533,3
148708521,2
143190802,3
146518642,1
149733863,3
147744511,2
147743862,2
150811401,1
149684701,1
149699391,4
147758511,0
149748921,1
145244094,0
147751131,0
145236872,4
149742801,1
149743421,0
147762182,0
149736781,3
147755912,1
141838482,3
144985652,0
140138604,0
144127441,0
146101781,3
144126851,1
146098381,2
144123131,1
146992021,2
146108521,2
144987752,0
103863046,1
143012572,2
144986891,0
146993611,2
143011985,2
143003422,2
144992491,0
146130871,1
145027943,2
149866881,4
128215392,2
149852511,2
149854091,0
149855051,2
148753041,0
130219383,4
150932711,4
147622951,4
149876351,3
149874941,0
972987314,4
148753851,4
147646241,1
